レースID,開催日,着順,枠番,馬番,馬名,馬ID,性齢,斤量,騎手,騎手ID,人気,単勝オッズ,タイム,着差,通過順,上がり3F,調教師,調教師ID,馬体重
202601040807,20260104,10,6,6,オーケーエンジェル,2022104553,牝4,55.0,高杉吏麒,01213,7.0,21.8,2:00.5,大差,⑦⑦③③,44.0,[栗]笹田和秀,01104,450(＋4)
202601040808,20260104,1,6,11,イマージョン,2022104600,牡4,58.0,北村友一,01102,2.0,3.4,1:12.6,,②②,36.0,[栗]高野友和,01117,516(0)
202601040808,20260104,2,1,1,ロードヴァルカン,2022100660,牡4,58.0,岩田望来,01174,1.0,3.0,1:12.6,クビ,③③,35.9,[栗]中村直也,01186,462(＋2)
202601040808,20260104,3,3,5,(地)ダノンモンテローザ,2021100158,セ5,58.0,西村淳也,01171,4.0,9.8,1:12.7,1/2,⑪⑩,35.2,[栗]茶木太樹,01181,506(0)
202601040808,20260104,4,8,15,ペンテリコン,2022104644,牝4,56.0,武豊,00666,6.0,12.7,1:13.1,２,⑧⑥,35.8,[栗]武幸四郎,01160,484(－4)
202601040808,20260104,5,7,14,キーガッツ,2022106513,牡4,55.0,▲和田陽,01223,8.0,19.2,1:13.2,3/4,③③,36.5,[栗]杉山佳明,01178,464(＋2)
202601040808,20260104,6,6,12,サンライズジュピタ,2022103307,牡4,58.0,高杉吏麒,01213,10.0,35.5,1:13.2,ハナ,⑤⑤,36.4,[栗]石坂公一,01166,512(－4)
202601040808,20260104,7,5,9,メイショウゴールド,2022103188,牡4,58.0,団野大成,01180,5.0,12.7,1:13.5,１1/2,⑬⑬,35.8,[栗]荒川義之,01095,462(＋2)
202601040808,20260104,8,4,7,(地)グランパリッシュ,2021100708,牝5,53.0,▲田山旺,01220,16.0,153.9,1:13.5,クビ,⑪⑩,36.1,[栗]畑端省吾,01188,450(＋3)
202601040808,20260104,9,4,8,インディゴアスール,2022103440,牡4,58.0,藤懸貴志,01138,11.0,54.5,1:13.6,クビ,⑮⑮,35.7,[栗]鈴木孝志,01111,520(－6)
202601040808,20260104,10,1,2,アーデルリーベ,2022104633,牝4,53.0,▲森田誠,01222,7.0,14.5,1:13.6,クビ,⑧⑥,36.5,[栗]斉藤崇史,01151,454(－4)
202601040808,20260104,11,7,13,ヴェントインコーダ,2022103195,牝4,56.0,藤岡佑介,01093,3.0,9.1,1:13.7,クビ,⑧⑩,36.4,[栗]角田晃一,01121,476(－2)
202601040808,20260104,12,5,10,スパークルジョイ,2021101891,牝5,56.0,斎藤新,01178,15.0,125.5,1:13.7,アタマ,①①,37.4,[栗]前川恭子,01210,454(＋2)
202601040808,20260104,13,3,6,ジュエルハウス,2022103150,牝4,56.0,酒井学,01034,14.0,83.5,1:13.8,1/2,⑥⑨,36.7,[栗]西園正都,01028,472(＋8)
202601040808,20260104,14,8,16,スカイブルー,2022100136,牡4,58.0,小崎綾也,01152,9.0,22.9,1:13.9,3/4,⑥⑥,36.9,[栗]佐藤悠太,01205,522(0)
202601040808,20260104,15,2,3,(地)ユーヴェリア,2021107278,牝5,54.0,△柴田裕,01212,13.0,82.9,1:13.9,アタマ,⑬⑬,36.2,[栗]宮本博,01073,446(－4)
202601040808,20260104,16,2,4,バシリス,2022106631,牝4,54.0,◇今村聖,01193,12.0,60.7,1:14.5,３1/2,⑯⑯,36.4,[栗]寺島良,01158,460(－2)
202601040809,20260104,1,6,9,グランドプラージュ,2022105722,牡4,57.0,川田将雅,01088,1.0,1.3,1:52.4,,⑧⑧⑦⑦,35.9,[栗]杉山晴紀,01157,528(＋4)
202601040809,20260104,2,7,11,マナエトレ,2022102691,牡4,57.0,吉村誠之,01216,8.0,44.8,1:53.0,３1/2,②②②②,37.2,[栗]清水久詞,01110,478(＋2)
202601040809,20260104,3,8,13,ドゥラエテルノ,2022102722,牡4,57.0,武豊,00666,2.0,7.3,1:53.0,クビ,⑩⑩⑨⑧,36.2,[栗]武幸四郎,01160,476(＋6)
202601040809,20260104,4,7,10,スーパージョック,2022103733,牡4,57.0,団野大成,01180,3.0,8.9,1:53.1,1/2,①①①①,37.7,[栗]佐々木晶,00429,500(0)
202601040809,20260104,5,3,3,ブルックリンダンス,2022105791,牡4,57.0,亀田温心,01176,5.0,17.9,1:53.3,3/4,④⑤⑤④,37.1,[栗]田中克典,01180,496(＋16)
202601040809,20260104,6,5,6,マッスルバック,2021103809,牡5,58.0,菱田裕二,01144,10.0,78.6,1:53.6,１3/4,②③③③,37.6,[栗]秋山真一,01212,482(0)
202601040809,20260104,7,8,12,キングオブフジ,2021106164,牡5,58.0,中井裕二,01141,11.0,118.6,1:53.6,1/2,⑥⑤⑤④,37.3,[栗]角田晃一,01121,522(＋12)
202601040809,20260104,8,6,8,ショウサンジョージ,2022102131,牡4,57.0,国分優作,01125,7.0,38.7,1:53.8,１1/4,⑫⑫⑫⑪,36.6,[栗]松下武士,01149,496(－2)
202601040809,20260104,9,1,1,クリノフィガロ,2021101226,牡5,58.0,松山弘平,01126,4.0,17.1,1:54.0,１,⑧⑧⑨⑧,37.3,[栗]荒川義之,01095,514(＋2)
202601040809,20260104,10,2,2,ジュンラトゥール,2021104039,牡5,58.0,斎藤新,01178,9.0,66.2,1:54.5,３,⑩⑪⑪⑫,37.4,[栗]浜田多実,01138,460(－2)
202601040809,20260104,11,4,4,サトノシュトラーセ,2021104810,牡5,58.0,岩田望来,01174,6.0,23.9,1:54.6,3/4,④③③④,38.6,[栗]友道康夫,01061,528(＋16)
202601040809,20260104,12,4,5,ワンダフルトゥデイ,2019106671,セ7,58.0,柴田裕一,01212,12.0,175.8,1:54.9,１1/2,⑥⑦⑦⑧,38.4,[栗]中尾秀正,01069,516(－2)
202601040809,20260104,13,5,7,(地)イーサンアイ,2019100326,牡7,58.0,鮫島良太,01099,13.0,234.3,1:54.9,ハナ,⑫⑫⑬⑬,37.5,[栗]河嶋宏樹,01198,476(＋2)
202601040810,20260104,1,2,2,タガノデュード,2021106548,牡5,58.0,古川吉洋,01015,2.0,3.1,2:01.1,,⑥⑤④③,33.6,[栗]宮徹,01018,504(＋2)
202601040810,20260104,2,8,9,ウイントレメンデス,2021106193,牡5,58.0,武豊,00666,1.0,2.8,2:01.1,クビ,⑦⑦②②,33.9,[栗]長谷川浩,01173,480(＋4)
202601040810,20260104,3,7,7,フクノブルーレイク,2022101329,牡4,57.0,高杉吏麒,01213,6.0,13.9,2:01.2,1/2,②③④③,33.6,[美]竹内正洋,01152,450(－6)
202601040810,20260104,4,1,1,クレバーテースト,2019107025,セ7,58.0,ハマーハ,05676,4.0,10.8,2:01.4,１,①①①①,34.3,[栗]佐藤悠太,01205,456(＋4)
202601040810,20260104,5,5,5,メイショウゲキリン,2019104092,牡7,58.0,西塚洸二,01200,7.0,20.4,2:01.4,クビ,④③④③,33.9,[栗]笹田和秀,01104,524(＋10)
202601040810,20260104,6,8,8,バッデレイト,2021102728,牡5,58.0,岩田望来,01174,3.0,3.7,2:01.6,3/4,⑤⑤⑦⑦,33.9,[栗]上村洋行,01168,482(＋6)
202601040810,20260104,7,6,6,リッケンバッカー,2018103590,牡8,58.0,団野大成,01180,8.0,66.6,2:01.6,クビ,⑨⑦⑦⑦,33.9,[栗]西村真幸,01148,482(0)
202601040810,20260104,8,3,3,コスモフロイデ,2019102937,牡7,58.0,和田竜二,01018,9.0,127.2,2:01.6,アタマ,②②②③,34.3,[美]天間昭一,01090,474(0)
202601040810,20260104,9,4,4,インザモーメント,2021106635,牡5,58.0,吉村誠之,01216,5.0,13.7,2:01.8,１,⑦⑦⑦⑦,34.1,[栗]田中克典,01180,500(＋2)
202601040811,20260104,1,7,15,ブエナオンダ,2021105454,牡5,56.5,川田将雅,01088,4.0,7.8,1:33.7,,⑤⑤,33.8,[栗]須貝尚介,01105,456(＋2)
202601040811,20260104,2,6,11,ファーヴェント,2021104893,牡5,56.0,松山弘平,01126,5.0,11.3,1:33.7,アタマ,③③,34.0,[栗]藤原英昭,01055,512(＋4)
202601040811,20260104,3,5,10,ショウナンアデイブ,2019105239,牡7,54.0,池添謙一,01032,18.0,137.7,1:33.7,クビ,③④,33.9,[栗]高野友和,01117,526(＋8)
202601040811,20260104,4,5,9,トロヴァトーレ,2021105557,牡5,58.5,ハマーハ,05676,6.0,11.6,1:33.9,１,⑭⑮,33.2,[美]鹿戸雄一,01097,510(＋6)
202601040811,20260104,5,1,1,ランスオブカオス,2022104401,牡4,57.5,吉村誠之,01216,1.0,2.4,1:33.9,クビ,⑧⑧,33.7,[栗]奥村豊,01146,502(0)
202601040811,20260104,6,3,6,ヤンキーバローズ,2022103051,牡4,56.0,岩田望来,01174,7.0,15.7,1:34.0,1/2,⑧⑧,33.8,[栗]上村洋行,01168,494(＋2)
202601040811,20260104,7,8,16,クルゼイロドスル,2020101813,牡6,57.0,武豊,00666,9.0,25.7,1:34.0,アタマ,⑭⑫,33.3,[栗]高橋義忠,01129,508(＋18)
202601040811,20260104,8,8,17,ラケマーダ,2020101784,牡6,56.0,高杉吏麒,01213,17.0,113.9,1:34.1,クビ,⑦⑦,34.0,[栗]千田輝彦,01120,506(－2)
202601040811,20260104,9,2,3,キープカルム,2021105119,牡5,57.5,坂井瑠星,01163,3.0,7.8,1:34.1,アタマ,⑤⑤,34.1,[栗]中竹和也,01039,506(＋18)
202601040811,20260104,10,2,4,マサノカナリア,2021100019,牝5,52.0,松若風馬,01154,11.0,42.0,1:34.1,アタマ,②②,34.6,[栗]藤野健太,01200,472(＋10)
202601040811,20260104,11,4,7,マテンロウオリオン,2019100965,牡7,56.0,横山典弘,00660,14.0,77.4,1:34.2,クビ,⑪⑩,33.8,[栗]昆貢,01044,492(＋12)
202601040811,20260104,12,1,2,キョウエイブリッサ,2020107001,牡6,55.0,酒井学,01034,8.0,25.0,1:34.2,アタマ,⑪⑫,33.8,[美]武市康男,01089,480(－6)
202601040811,20260104,13,6,12,ホウオウラスカーズ,2018103535,牝8,54.0,木幡巧也,01162,15.0,79.6,1:34.2,アタマ,⑩⑩,33.9,[美]高木登,01088,460(0)
202601040811,20260104,14,3,5,コレペティトール,2020103043,セ6,56.0,富田暁,01168,16.0,111.3,1:34.4,１1/4,⑭⑮,33.7,[栗]中竹和也,01039,490(＋2)
202601040811,20260104,15,4,8,ヤマニンサンパ,2018102020,牡8,56.5,亀田温心,01176,12.0,48.7,1:34.5,1/2,⑰⑰,33.6,[栗]斉藤崇史,01151,488(＋6)
202601040811,20260104,16,7,14,(外)シンフォーエバー,2022110114,牡4,56.0,団野大成,01180,10.0,38.9,1:34.6,3/4,①①,35.5,[栗]森秀行,00427,512(＋6)
202601040811,20260104,17,7,13,ガイアメンテ,2021105808,牡5,55.0,北村友一,01102,2.0,7.5,1:34.7,1/2,⑪⑫,34.2,[栗]須貝尚介,01105,500(＋6)
202601040811,20260104,18,8,18,(外)エアファンディタ,2017110138,セ9,57.0,藤岡佑介,01093,13.0,55.9,1:34.9,１1/4,⑱⑱,33.8,[栗]池添学,01144,458(＋6)
202601040812,20260104,1,7,10,ララマセラシオン,2021100935,牡5,58.0,佐々木大,01197,10.0,31.4,1:22.0,,⑧⑦,33.2,[美]大竹正博,01102,518(－8)
202601040812,20260104,2,8,12,ブルクトーア,2022104694,牡4,57.0,ハマーハ,05676,1.0,3.9,1:22.0,アタマ,②②,34.2,[栗]長谷川浩,01173,500(＋4)
202601040812,20260104,3,5,6,メイショウカイト,2018103368,牝8,56.0,高杉吏麒,01213,2.0,4.6,1:22.0,アタマ,⑩⑩,32.8,[栗]荒川義之,01095,466(＋2)
202601040812,20260104,4,6,8,アドマイヤジェイ,2019105487,牡7,58.0,団野大成,01180,3.0,5.7,1:22.0,ハナ,⑥⑤,33.5,[栗]友道康夫,01061,500(＋8)
202601040812,20260104,5,8,11,クイーンズデイ,2022100962,牝4,55.0,国分恭介,01124,6.0,12.1,1:22.1,1/2,③③,34.0,[栗]岡田稲男,01066,448(＋2)
202601040812,20260104,6,5,5,クイックバイオ,2021105374,牝5,56.0,田口貫太,01208,12.0,40.1,1:22.3,3/4,⑤⑤,33.9,[栗]畑端省吾,01188,496(－2)
202601040812,20260104,7,7,9,スイミーユニバンス,2020103632,牝6,56.0,和田竜二,01018,9.0,24.9,1:22.3,クビ,⑨⑧,33.2,[栗]平田修,01082,424(－2)
202601040812,20260104,8,1,1,タイキヴァンクール,2021103171,牡5,58.0,小崎綾也,01152,4.0,6.0,1:22.4,クビ,③③,34.3,[栗]中尾秀正,01069,522(＋2)
202601040812,20260104,9,2,2,ネーブルオレンジ,2022105431,牝4,52.0,▲和田陽,01223,8.0,15.1,1:22.5,3/4,①①,34.8,[栗]杉山佳明,01178,480(＋10)
202601040812,20260104,10,3,3,サダメ,2021103862,牝5,56.0,横山典弘,00660,5.0,10.3,1:22.9,２,⑪⑪,33.3,[栗]畑端省吾,01188,458(＋2)
202601040812,20260104,11,6,7,シホノペルフェット,2022104627,牡4,57.0,松山弘平,01126,7.0,13.8,1:23.1,１1/4,⑦⑧,34.3,[栗]寺島良,01158,510(－2)
202601040812,20260104,12,4,4,ホウオウサンデー,2018105047,牡8,58.0,北村友一,01102,11.0,34.9,1:23.2,3/4,⑫⑫,33.3,[栗]井上智史,01214,470(－2)
202601050601,20260105,1,3,5,ヴァイオスペース,2023100538,牡3,57.0,丹内祐次,01091,3.0,5.9,1:12.4,,②②,37.6,[美]黒岩陽一,01133,460(＋10)
202601050601,20260105,2,3,6,サトノエスケープ,2023106932,牡3,57.0,横山武史,01170,1.0,2.9,1:12.5,1/2,⑤⑤,37.3,[美]久保田貴,01067,486(＋4)
202601050601,20260105,3,6,11,エコロバロン,2023104992,牡3,57.0,菊沢一樹,01161,4.0,8.3,1:13.1,３1/2,⑫⑩,37.3,[美]菊沢隆徳,01115,496(－2)
202601050601,20260105,4,8,16,ベアゴーフォー,2023101712,牡3,57.0,松岡正海,01085,9.0,34.0,1:13.2,3/4,③③,38.2,[美]杉浦宏昭,01008,468(0)
202601050601,20260105,5,1,2,バル,2023101664,牡3,57.0,柴田大知,01009,10.0,35.3,1:13.2,アタマ,③③,38.2,[美]武市康男,01089,508(0)
202601050601,20260105,6,4,7,ドリームガッサン,2023102748,牝3,55.0,津村明秀,01092,12.0,64.8,1:13.4,3/4,⑩⑨,37.9,[美]鈴木伸尋,01026,432(0)
202601050601,20260105,7,4,8,エクスプレスナイト,2023104074,牡3,57.0,原優介,01184,11.0,44.4,1:13.7,２,⑤⑥,38.5,[美]青木孝文,01156,470(＋2)
202601050601,20260105,8,2,4,(外)デアトゥノウ,2023107522,牝3,55.0,黛弘人,01109,13.0,110.9,1:13.7,アタマ,①①,38.9,[美]田島俊明,01112,498(－8)
202601050601,20260105,9,7,14,カシノハンゾウ,2023109129,牡3,54.0,▲上里直,01217,15.0,186.7,1:14.1,２1/2,⑮⑭,37.8,[美]蛯名利弘,01131,466(＋2)
202601050601,20260105,10,6,12,フレンチブラッサム,2023105062,牝3,55.0,野中悠太,01158,6.0,11.5,1:14.1,アタマ,⑤⑥,38.9,[美]柄崎将寿,01208,444(＋2)
202601050601,20260105,11,5,9,フクノエルデ,2023100851,セ3,57.0,江田照男,00689,5.0,9.8,1:14.3,１1/4,⑫⑪,38.5,[美]田中剛,01119,460(－6)
202601050601,20260105,12,2,3,ジャガーライズ,2023102594,牡3,57.0,三浦皇成,01122,2.0,4.1,1:14.5,１,⑨⑧,39.1,[美]伊藤圭三,01023,476(－4)
202601050601,20260105,13,7,13,(外)オスロクィーン,2023110048,牝3,52.0,▲石神深,01209,7.0,27.4,1:14.6,1/2,⑭⑭,38.5,[美]武井亮,01147,440(－4)
202601050601,20260105,14,5,10,ダイコクヤタエモン,2023107443,牡3,57.0,木幡巧也,01162,8.0,30.6,1:15.2,３1/2,⑩⑪,39.6,[美]牧光二,01106,522(＋8)
202601050601,20260105,15,1,1,ストライプブルー,2023102397,牡3,57.0,岩部純二,00726,16.0,208.8,1:15.6,２1/2,⑤⑪,40.4,[美]中川公成,01081,450(＋12)
202601050601,20260105,16,8,15,フックセンチョウ,2023104595,牡3,55.0,△長浜鴻,01214,14.0,173.2,1:15.8,3/4,⑯⑯,38.8,[美]佐藤吉勝,01035,438(－6)
202601050602,20260105,1,6,12,ラングドシャ,2023103620,牝3,55.0,石橋脩,01077,3.0,5.0,1:56.6,,②②②①,40.6,[美]上原佑紀,01192,454(－2)
202601050602,20260105,2,3,6,イサチルクイーン,2023102680,牝3,55.0,木幡初也,01153,2.0,3.7,1:57.2,４,①①①②,41.2,[美]竹内正洋,01152,466(＋4)
202601050602,20260105,3,3,5,ルミテュット,2023107284,牝3,55.0,内田博幸,00422,1.0,3.4,1:57.7,２1/2,⑤⑤③③,41.4,[美]萩原清,01017,500(－6)
202601050602,20260105,4,7,14,フォルマシオン,2023103765,牝3,55.0,横山武史,01170,4.0,5.7,1:57.9,１1/2,⑥⑥⑤⑤,41.1,[美]菊沢隆徳,01115,510(－4)
202601050602,20260105,5,8,15,パルミエ,2023105254,牝3,55.0,丸山元気,01127,5.0,11.5,1:58.0,クビ,⑫⑫⑨⑦,40.6,[美]宮田敬介,01175,456(－8)
202601050602,20260105,6,1,1,ウォータースパウト,2023105555,牝3,55.0,佐々木大,01197,7.0,20.3,1:58.3,２,⑧⑪⑥⑥,41.3,[美]小笠倫弘,01076,460(－8)
202601050602,20260105,7,4,8,アンファール,2023104466,牝3,55.0,黛弘人,01109,11.0,105.5,1:58.5,１,⑧⑨⑨⑦,41.1,[美]和田雄二,01143,414(＋6)
202601050602,20260105,8,5,10,キタノマテンロウ,2023105620,牝3,55.0,菊沢一樹,01161,10.0,39.4,1:59.0,３,⑭⑭⑭⑩,41.2,[美]萱野浩二,01024,452(－2)
202601050602,20260105,9,2,4,オリエンタルガール,2023101564,牝3,55.0,横山琉人,01192,12.0,130.3,1:59.4,２1/2,③③④④,42.9,[美]相沢郁,01020,394(－8)
202601050602,20260105,10,5,9,ディレクティオ,2023102796,牝3,55.0,丹内祐次,01091,8.0,24.5,1:59.6,１,⑫⑫⑨⑪,42.3,[美]金成貴史,01132,450(＋14)
202601050602,20260105,11,2,3,ライブリピュア,2023102345,牝3,55.0,小林凌大,01177,14.0,196.3,1:59.7,1/2,⑭⑭⑭⑬,41.9,[美]尾形和幸,01141,456(＋6)
202601050602,20260105,12,6,11,エンゼルランプ,2023104149,牝3,55.0,嶋田純次,01134,16.0,232.4,1:59.7,アタマ,⑯⑯⑯⑯,41.6,[美]武市康男,01089,450(＋8)
202601050602,20260105,13,1,2,ブリスフルイヤー,2023103570,牝3,52.0,▲石田拓,01203,6.0,20.0,1:59.7,クビ,⑥⑥⑦⑨,42.5,[美]新開幸一,01116,462(0)
202601050602,20260105,14,4,7,リュウノプティ,2023107451,牝3,52.0,▲上里直,01217,9.0,35.0,2:00.9,７,⑧⑨⑬⑮,43.4,[美]伊坂重信,01177,406(0)
202601050602,20260105,15,8,16,ゴールドソシアル,2023104509,牝3,55.0,武藤雅,01169,15.0,201.2,2:01.3,２1/2,⑧⑧⑨⑬,44.0,[美]武藤善則,01064,464(－4)
202601050602,20260105,16,7,13,レイナロハルンバ,2023102438,牝3,53.0,△長浜鴻,01214,13.0,160.6,2:01.3,クビ,③③⑦⑪,44.1,[美]加藤和宏,01077,416(＋2)
202601050603,20260105,1,3,3,カフェラジェム,2023102248,牡3,57.0,横山和生,01140,1.0,1.7,1:55.9,,①①①①,39.5,[美]柄崎将寿,01208,518(0)
202601050603,20260105,2,6,7,スノースコール,2023103626,牡3,57.0,木幡巧也,01162,4.0,13.0,1:56.2,２,②②②②,39.8,[美]加藤征弘,01059,500(＋8)
202601050603,20260105,3,7,10,キセログラフィカ,2023105682,牡3,57.0,横山武史,01170,2.0,4.2,1:56.3,1/2,③②③③,39.8,[美]大和田成,01124,510(0)
202601050603,20260105,4,5,5,クリムゾンリーフ,2023102967,牡3,54.0,▲上里直,01217,5.0,17.7,1:56.9,３1/2,⑤⑤⑤④,40.2,[美]加藤士津,01169,458(－2)
202601050603,20260105,5,6,8,セブンワンダーズ,2023100928,牡3,57.0,横山琉人,01192,9.0,84.5,1:57.5,３1/2,⑥⑥⑤⑤,40.8,[美]斎藤誠,01086,474(＋2)
202601050603,20260105,6,5,6,ザンテソーロ,2023106733,牡3,57.0,原優介,01184,11.0,153.5,1:57.6,3/4,⑪⑪⑪⑨,40.0,[美]畠山吉宏,01048,446(0)
202601050603,20260105,7,8,12,サンタピア,2023102804,牡3,57.0,柴田大知,01009,12.0,161.4,1:58.4,５,⑨⑨⑧⑦,41.4,[美]松山将樹,01100,452(－4)
202601050603,20260105,8,1,1,ロジキセキ,2023100578,牡3,57.0,野中悠太,01158,10.0,144.0,1:58.5,アタマ,⑫⑫⑫⑪,40.7,[美]新開幸一,01116,484(＋4)
202601050603,20260105,9,4,4,(外)エラルディーク,2023110006,牝3,55.0,丹内祐次,01091,7.0,34.9,1:58.6,1/2,⑧⑦⑤⑦,41.8,[美]宮田敬介,01175,484(＋6)
202601050603,20260105,10,8,11,パテントプール,2023107129,牡3,57.0,内田博幸,00422,3.0,5.7,1:58.9,２,③②③⑤,42.3,[美]萩原清,01017,466(＋6)
202601050603,20260105,11,2,2,トーセンブリラーレ,2023105943,牡3,55.0,△長浜鴻,01214,8.0,51.8,1:59.3,２1/2,⑦⑧⑩⑪,41.9,[美]小笠倫弘,01076,498(－8)
202601050603,20260105,12,7,9,ミアエッテ,2023101530,牡3,57.0,松岡正海,01085,6.0,19.8,2:01.3,大差,⑩⑩⑨⑨,44.0,[美]田中剛,01119,476(＋2)
202601050604,20260105,1,7,11,キャストロププ,2022100749,牡4,57.0,丹内祐次,01091,1.0,1.5,2:37.0,,⑨⑨②②,40.1,[美]尾形和幸,01141,502(＋4)
202601050604,20260105,2,1,1,スマートクオーレ,2022102058,牡4,57.0,柴田大知,01009,6.0,14.6,2:37.5,３,⑦⑦⑦⑦,40.1,[美]粕谷昌央,01096,504(＋2)
202601050604,20260105,3,8,13,ステイアンビシャス,2022101255,牡4,57.0,松岡正海,01085,4.0,12.8,2:37.6,1/2,⑬⑫④④,40.4,[美]堀内岳志,01189,482(＋2)
202601050604,20260105,4,3,3,ブレイクザアイス,2019103219,セ7,58.0,黛弘人,01109,9.0,40.2,2:38.3,４,⑦⑦②②,41.4,[美]森一誠,01201,478(＋2)
202601050604,20260105,5,7,10,(地)リボルトバレット,2021104822,牡5,55.0,▲遠藤汰,01218,10.0,43.2,2:38.7,２1/2,③③①①,41.9,[美]伊藤伸一,01031,494(＋4)
202601050604,20260105,6,5,6,マウントバーノン,2022105197,牡4,57.0,木幡巧也,01162,3.0,10.0,2:39.0,２,④④④⑤,41.8,[美]戸田博文,01054,508(＋6)
202601050604,20260105,7,6,9,ロードアフェット,2021100151,牡5,58.0,大野拓弥,01096,12.0,47.8,2:39.3,１1/2,⑩⑪⑦⑦,41.9,[美]高柳瑞樹,01118,456(＋2)
202601050604,20260105,8,4,4,ファミーユウルーズ,2022107021,牡4,57.0,武藤雅,01169,5.0,13.4,2:40.1,５,⑤④⑨⑨,42.5,[美]武藤善則,01064,544(＋12)
202601050604,20260105,9,5,7,カイトヴィント,2022102991,牡4,54.0,▲石神深,01209,11.0,47.5,2:40.2,1/2,②②④⑤,43.1,[美]和田雄二,01143,512(＋6)
202601050604,20260105,10,8,12,(地)フォレストゲート,2021101950,牡5,58.0,原優介,01184,13.0,115.4,2:40.6,２,⑩⑫⑨⑨,43.0,[美]小手川準,01171,472(＋6)
202601050604,20260105,11,6,8,チビノシエラザード,2021105209,牝5,56.0,菊沢一樹,01161,8.0,36.4,2:40.9,１3/4,⑩⑨⑫⑪,43.0,[美]和田勇介,01165,460(＋4)
202601050604,20260105,12,4,5,ウインイメル,2021106213,牡5,58.0,佐々木大,01197,7.0,25.7,2:40.9,アタマ,⑤⑥⑪⑫,43.2,[美]深山雅史,01174,510(＋16)
202601050604,20260105,13,2,2,アルデツヨシ,2022101481,セ4,57.0,江田照男,00689,2.0,9.0,2:42.5,１０,①①⑬⑬,44.0,[美]田中剛,01119,476(＋2)
202601050605,20260105,1,6,12,デイトナチャンプ,2023107204,牡3,57.0,横山武史,01170,1.0,2.5,1:35.3,,④④③,35.2,[美]加藤征弘,01059,442(---)
202601050605,20260105,2,5,10,ココナッツコースト,2023103366,牝3,55.0,戸崎圭太,05386,2.0,2.7,1:35.3,ハナ,②②②,35.7,[美]木村哲也,01126,414(---)
202601050605,20260105,3,2,3,トルークマクト,2023101088,牝3,55.0,吉田隼人,01095,5.0,12.0,1:35.7,２1/2,⑦⑩⑨,34.9,[栗]福永祐一,01203,444(---)
202601050605,20260105,4,8,15,アステリアート,2023104950,牡3,57.0,難波剛健,01066,12.0,128.4,1:35.9,１,⑪④⑤,35.7,[栗]高橋義忠,01129,474(---)
202601050605,20260105,5,4,7,タッカーヴァンバン,2023100529,牡3,57.0,吉田豊,00733,6.0,17.6,1:35.9,クビ,⑬⑧⑦,35.3,[美]田島俊明,01112,492(---)
202601050605,20260105,6,2,4,ブレイヴソルジャー,2023102740,牡3,54.0,▲石田拓,01203,3.0,6.5,1:35.9,ハナ,①①①,36.4,[美]新開幸一,01116,454(---)
202601050605,20260105,7,6,11,ヴァルカンテソーロ,2023106744,牡3,57.0,柴田大知,01009,10.0,77.1,1:36.2,１3/4,⑪⑩⑨,35.4,[美]嘉藤貴行,01195,470(---)
